,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
17256,N056,R188,01-00-01,50 ST,2021-06-10,335845357.0,335844206,1151.0,3,1145.0,False,True
17257,N056,R188,01-00-01,50 ST,2021-06-11,335845933.0,335844840,1093.0,4,1145.0,False,True
17258,N056,R188,01-00-01,50 ST,2021-06-12,335846418.0,335845499,919.0,5,1145.0,False,True
17263,N056,R188,01-00-01,50 ST,2021-06-17,335849452.0,335848258,1194.0,3,1145.0,False,True
17264,N056,R188,01-00-01,50 ST,2021-06-18,335850058.0,335848931,1127.0,4,1145.0,False,True
17265,N056,R188,01-00-01,50 ST,2021-06-19,335850555.0,335849586,969.0,5,1145.0,False,True
17270,N056,R188,01-00-01,50 ST,2021-06-24,335853606.0,335852463,1143.0,3,1145.0,False,True
17271,N056,R188,01-00-01,50 ST,2021-06-25,335854320.0,335853098,1222.0,4,1145.0,False,True
17272,N056,R188,01-00-01,50 ST,2021-06-26,335854893.0,335853773,1120.0,5,1145.0,False,True
17277,N056,R188,01-00-01,50 ST,2021-07-01,335857969.0,335856824,1145.0,3,1145.0,False,True
17278,N056,R188,01-00-01,50 ST,2021-07-02,335858549.0,335857456,1093.0,4,1145.0,False,True
17279,N056,R188,01-00-01,50 ST,2021-07-03,335859139.0,335858102,1037.0,5,1145.0,False,True
17284,N056,R188,01-00-01,50 ST,2021-07-08,335862102.0,335860969,1133.0,3,1145.0,False,True
17285,N056,R188,01-00-01,50 ST,2021-07-09,335862732.0,335861604,1128.0,4,1145.0,False,True
17286,N056,R188,01-00-01,50 ST,2021-07-10,335863329.0,335862226,1103.0,5,1145.0,False,True
17291,N056,R188,01-00-01,50 ST,2021-07-15,335866527.0,335865269,1258.0,3,1145.0,False,True
17292,N056,R188,01-00-01,50 ST,2021-07-16,335867271.0,335865987,1284.0,4,1145.0,False,True
17293,N056,R188,01-00-01,50 ST,2021-07-17,335867973.0,335866669,1304.0,5,1145.0,False,True
17298,N056,R188,01-00-01,50 ST,2021-07-22,335871324.0,335869978,1346.0,3,1145.0,False,True
17299,N056,R188,01-00-01,50 ST,2021-07-23,335872004.0,335870723,1281.0,4,1145.0,False,True
17300,N056,R188,01-00-01,50 ST,2021-07-24,335872633.0,335871472,1161.0,5,1145.0,False,True
17305,N056,R188,01-00-01,50 ST,2021-07-29,335876095.0,335874813,1282.0,3,1145.0,False,True
17306,N056,R188,01-00-01,50 ST,2021-07-30,335876818.0,335875525,1293.0,4,1145.0,False,True
17307,N056,R188,01-00-01,50 ST,2021-07-31,335877431.0,335876243,1188.0,5,1145.0,False,True
17312,N056,R188,01-00-01,50 ST,2021-08-05,335881141.0,335879642,1499.0,3,1145.0,False,True
17313,N056,R188,01-00-01,50 ST,2021-08-06,335881790.0,335880409,1381.0,4,1145.0,False,True
17314,N056,R188,01-00-01,50 ST,2021-08-07,335882347.0,335881306,1041.0,5,1145.0,False,True
17319,N056,R188,01-00-01,50 ST,2021-08-12,335886051.0,335884648,1403.0,3,1145.0,False,True
17320,N056,R188,01-00-01,50 ST,2021-08-13,335886669.0,335885373,1296.0,4,1145.0,False,True
17321,N056,R188,01-00-01,50 ST,2021-08-14,335887208.0,335886171,1037.0,5,1145.0,False,True
17326,N056,R188,01-00-01,50 ST,2021-08-19,335891819.0,335890449,1370.0,3,1145.0,False,True
17327,N056,R188,01-00-01,50 ST,2021-08-20,335892412.0,335891245,1167.0,4,1145.0,False,True
17328,N056,R188,01-00-01,50 ST,2021-08-21,335892862.0,335891951,911.0,5,1145.0,False,True
17333,N056,R188,01-00-01,50 ST,2021-08-26,335896318.0,335894871,1447.0,3,1145.0,False,True
17334,N056,R188,01-00-01,50 ST,2021-08-27,335896725.0,335895671,1054.0,4,1145.0,False,True
17335,N056,R188,01-00-01,50 ST,2021-08-28,335896981.0,335896417,564.0,5,1145.0,False,True
17341,N056,R188,01-00-02,50 ST,2021-06-03,3037883.0,3037043,840.0,3,910.0,False,True
17342,N056,R188,01-00-02,50 ST,2021-06-04,3038271.0,3037491,780.0,4,910.0,False,True
17343,N056,R188,01-00-02,50 ST,2021-06-05,3038651.0,3037969,682.0,5,910.0,False,True
17348,N056,R188,01-00-02,50 ST,2021-06-10,3041004.0,3040061,943.0,3,910.0,False,True
17349,N056,R188,01-00-02,50 ST,2021-06-11,3041462.0,3040567,895.0,4,910.0,False,True
17350,N056,R188,01-00-02,50 ST,2021-06-12,3041822.0,3041118,704.0,5,910.0,False,True
17355,N056,R188,01-00-02,50 ST,2021-06-17,3044165.0,3043255,910.0,3,910.0,False,True
17356,N056,R188,01-00-02,50 ST,2021-06-18,3044686.0,3043784,902.0,4,910.0,False,True
17357,N056,R188,01-00-02,50 ST,2021-06-19,3045115.0,3044302,813.0,5,910.0,False,True
17362,N056,R188,01-00-02,50 ST,2021-06-24,3047592.0,3046622,970.0,3,910.0,False,True
17363,N056,R188,01-00-02,50 ST,2021-06-25,3048114.0,3047171,943.0,4,910.0,False,True
17364,N056,R188,01-00-02,50 ST,2021-06-26,3048597.0,3047718,879.0,5,910.0,False,True
17369,N056,R188,01-00-02,50 ST,2021-07-01,3050859.0,3049993,866.0,3,910.0,False,True
17370,N056,R188,01-00-02,50 ST,2021-07-02,3051408.0,3050511,897.0,4,910.0,False,True
17371,N056,R188,01-00-02,50 ST,2021-07-03,3051903.0,3050979,924.0,5,910.0,False,True
17376,N056,R188,01-00-02,50 ST,2021-07-08,3054327.0,3053438,889.0,3,910.0,False,True
17377,N056,R188,01-00-02,50 ST,2021-07-09,3054830.0,3053914,916.0,4,910.0,False,True
17378,N056,R188,01-00-02,50 ST,2021-07-10,3055294.0,3054449,845.0,5,910.0,False,True
17383,N056,R188,01-00-02,50 ST,2021-07-15,3057914.0,3056967,947.0,3,910.0,False,True
17384,N056,R188,01-00-02,50 ST,2021-07-16,3058492.0,3057510,982.0,4,910.0,False,True
17385,N056,R188,01-00-02,50 ST,2021-07-17,3058971.0,3058006,965.0,5,910.0,False,True
17390,N056,R188,01-00-02,50 ST,2021-07-22,3061691.0,3060592,1099.0,3,910.0,False,True
17391,N056,R188,01-00-02,50 ST,2021-07-23,3062289.0,3061215,1074.0,4,910.0,False,True
17392,N056,R188,01-00-02,50 ST,2021-07-24,3062860.0,3061793,1067.0,5,910.0,False,True
17397,N056,R188,01-00-02,50 ST,2021-07-29,3065490.0,3064483,1007.0,3,910.0,False,True
17398,N056,R188,01-00-02,50 ST,2021-07-30,3066043.0,3065073,970.0,4,910.0,False,True
17399,N056,R188,01-00-02,50 ST,2021-07-31,3066515.0,3065622,893.0,5,910.0,False,True
17404,N056,R188,01-00-02,50 ST,2021-08-05,3069835.0,3068295,1540.0,3,910.0,False,True
17405,N056,R188,01-00-02,50 ST,2021-08-06,3070676.0,3068937,910.0,4,910.0,True,False
17406,N056,R188,01-00-02,50 ST,2021-08-07,3071097.0,3070071,1026.0,5,910.0,False,True
17411,N056,R188,01-00-02,50 ST,2021-08-12,3073947.0,3072846,1101.0,3,910.0,False,True
17412,N056,R188,01-00-02,50 ST,2021-08-13,3074330.0,3073434,896.0,4,910.0,False,True
17413,N056,R188,01-00-02,50 ST,2021-08-14,3074632.0,3074054,578.0,5,910.0,False,True
17418,N056,R188,01-00-02,50 ST,2021-08-19,3077600.0,3076574,1026.0,3,910.0,False,True
17419,N056,R188,01-00-02,50 ST,2021-08-20,3078042.0,3077132,910.0,4,910.0,False,True
17420,N056,R188,01-00-02,50 ST,2021-08-21,3078359.0,3077711,648.0,5,910.0,False,True
17425,N056,R188,01-00-02,50 ST,2021-08-26,3080749.0,3079987,762.0,3,910.0,False,True
17426,N056,R188,01-00-02,50 ST,2021-08-27,3081050.0,3080405,645.0,4,910.0,False,True
17427,N056,R188,01-00-02,50 ST,2021-08-28,3081262.0,3080835,427.0,5,910.0,False,True
17433,N056,R188,01-00-03,50 ST,2021-06-03,307478670.0,307479667,997.0,3,1187.0,False,True
17434,N056,R188,01-00-03,50 ST,2021-06-04,307478091.0,307479147,1056.0,4,1187.0,False,True
17435,N056,R188,01-00-03,50 ST,2021-06-05,307477581.0,307478553,972.0,5,1187.0,False,True
17440,N056,R188,01-00-03,50 ST,2021-06-10,307474609.0,307475679,1070.0,3,1187.0,False,True
17441,N056,R188,01-00-03,50 ST,2021-06-11,307474057.0,307475053,996.0,4,1187.0,False,True
17442,N056,R188,01-00-03,50 ST,2021-06-12,307473576.0,307474485,909.0,5,1187.0,False,True
17447,N056,R188,01-00-03,50 ST,2021-06-17,307470220.0,307471564,1344.0,3,1187.0,False,True
17448,N056,R188,01-00-03,50 ST,2021-06-18,307469596.0,307470777,1181.0,4,1187.0,False,True
17449,N056,R188,01-00-03,50 ST,2021-06-19,307469077.0,307470079,1002.0,5,1187.0,False,True
17454,N056,R188,01-00-03,50 ST,2021-06-24,307465895.0,307467131,1236.0,3,1187.0,False,True
17455,N056,R188,01-00-03,50 ST,2021-06-25,307465208.0,307466437,1229.0,4,1187.0,False,True
17456,N056,R188,01-00-03,50 ST,2021-06-26,307464552.0,307465744,1192.0,5,1187.0,False,True
17461,N056,R188,01-00-03,50 ST,2021-07-01,307461352.0,307462533,1181.0,3,1187.0,False,True
17462,N056,R188,01-00-03,50 ST,2021-07-02,307460664.0,307461877,1213.0,4,1187.0,False,True
17463,N056,R188,01-00-03,50 ST,2021-07-03,307460044.0,307461201,1157.0,5,1187.0,False,True
17468,N056,R188,01-00-03,50 ST,2021-07-08,307456775.0,307458015,1240.0,3,1187.0,False,True
17469,N056,R188,01-00-03,50 ST,2021-07-09,307456087.0,307457285,1198.0,4,1187.0,False,True
17470,N056,R188,01-00-03,50 ST,2021-07-10,307455467.0,307456630,1163.0,5,1187.0,False,True
17475,N056,R188,01-00-03,50 ST,2021-07-15,307451934.0,307453313,1379.0,3,1187.0,False,True
17476,N056,R188,01-00-03,50 ST,2021-07-16,307451167.0,307452532,1365.0,4,1187.0,False,True
17477,N056,R188,01-00-03,50 ST,2021-07-17,307450524.0,307451775,1251.0,5,1187.0,False,True
17482,N056,R188,01-00-03,50 ST,2021-07-22,307446967.0,307448344,1377.0,3,1187.0,False,True
17483,N056,R188,01-00-03,50 ST,2021-07-23,307446265.0,307447515,1250.0,4,1187.0,False,True
17484,N056,R188,01-00-03,50 ST,2021-07-24,307445617.0,307446836,1219.0,5,1187.0,False,True
17489,N056,R188,01-00-03,50 ST,2021-07-29,307442479.0,307443640,1161.0,3,1187.0,False,True
17490,N056,R188,01-00-03,50 ST,2021-07-30,307441799.0,307443031,1232.0,4,1187.0,False,True
17491,N056,R188,01-00-03,50 ST,2021-07-31,307441143.0,307442347,1204.0,5,1187.0,False,True
17496,N056,R188,01-00-03,50 ST,2021-08-05,307438028.0,307438873,845.0,3,1187.0,False,True
17497,N056,R188,01-00-03,50 ST,2021-08-06,307437834.0,307438122,288.0,4,1187.0,False,True
17498,N056,R188,01-00-03,50 ST,2021-08-07,307437373.0,307438028,655.0,5,1187.0,False,True
17503,N056,R188,01-00-03,50 ST,2021-08-12,307433682.0,307435108,1426.0,3,1187.0,False,True
17504,N056,R188,01-00-03,50 ST,2021-08-13,307433119.0,307434342,1223.0,4,1187.0,False,True
17505,N056,R188,01-00-03,50 ST,2021-08-14,307432598.0,307433544,946.0,5,1187.0,False,True
17510,N056,R188,01-00-03,50 ST,2021-08-19,307429000.0,307430301,1301.0,3,1187.0,False,True
17511,N056,R188,01-00-03,50 ST,2021-08-20,307428389.0,307429576,1187.0,4,1187.0,False,True
17512,N056,R188,01-00-03,50 ST,2021-08-21,307428022.0,307428843,821.0,5,1187.0,False,True
17517,N056,R188,01-00-03,50 ST,2021-08-26,307424659.0,307425985,1326.0,3,1187.0,False,True
17518,N056,R188,01-00-03,50 ST,2021-08-27,307424308.0,307425262,954.0,4,1187.0,False,True
17519,N056,R188,01-00-03,50 ST,2021-08-28,307424066.0,307424555,489.0,5,1187.0,False,True
17525,N057,R188,00-00-00,50 ST,2021-06-03,4579827.0,4577757,2070.0,3,2212.0,False,True
17526,N057,R188,00-00-00,50 ST,2021-06-04,4580842.0,4578836,2006.0,4,2212.0,False,True
17527,N057,R188,00-00-00,50 ST,2021-06-05,4581659.0,4580047,1612.0,5,2212.0,False,True
17532,N057,R188,00-00-00,50 ST,2021-06-10,4587315.0,4585037,2278.0,3,2212.0,False,True
17533,N057,R188,00-00-00,50 ST,2021-06-11,4588440.0,4586220,2220.0,4,2212.0,False,True
17534,N057,R188,00-00-00,50 ST,2021-06-12,4589348.0,4587517,1831.0,5,2212.0,False,True
17539,N057,R188,00-00-00,50 ST,2021-06-17,4595353.0,4592926,2427.0,3,2212.0,False,True
17540,N057,R188,00-00-00,50 ST,2021-06-18,4596568.0,4594260,2308.0,4,2212.0,False,True
17541,N057,R188,00-00-00,50 ST,2021-06-19,4597665.0,4595565,2100.0,5,2212.0,False,True
17546,N057,R188,00-00-00,50 ST,2021-06-24,4603890.0,4601455,2435.0,3,2212.0,False,True
17547,N057,R188,00-00-00,50 ST,2021-06-25,4605221.0,4602756,2465.0,4,2212.0,False,True
17548,N057,R188,00-00-00,50 ST,2021-06-26,4606549.0,4604136,2413.0,5,2212.0,False,True
17553,N057,R188,00-00-00,50 ST,2021-07-01,4612519.0,4610394,2125.0,3,2212.0,False,True
17554,N057,R188,00-00-00,50 ST,2021-07-02,4613524.0,4611542,1982.0,4,2212.0,False,True
17555,N057,R188,00-00-00,50 ST,2021-07-03,4614562.0,4612733,1829.0,5,2212.0,False,True
17560,N057,R188,00-00-00,50 ST,2021-07-08,4620280.0,4617899,2381.0,3,2212.0,False,True
17561,N057,R188,00-00-00,50 ST,2021-07-09,4621408.0,4619217,2191.0,4,2212.0,False,True
17562,N057,R188,00-00-00,50 ST,2021-07-10,4622456.0,4620489,1967.0,5,2212.0,False,True
17567,N057,R188,00-00-00,50 ST,2021-07-15,4628866.0,4626324,2542.0,3,2212.0,False,True
17568,N057,R188,00-00-00,50 ST,2021-07-16,4630235.0,4627716,2519.0,4,2212.0,False,True
17569,N057,R188,00-00-00,50 ST,2021-07-17,4631615.0,4629124,2491.0,5,2212.0,False,True
17574,N057,R188,00-00-00,50 ST,2021-07-22,4637985.0,4635490,2495.0,3,2212.0,False,True
17575,N057,R188,00-00-00,50 ST,2021-07-23,4639321.0,4636853,2468.0,4,2212.0,False,True
17576,N057,R188,00-00-00,50 ST,2021-07-24,4640489.0,4638229,2260.0,5,2212.0,False,True
17581,N057,R188,00-00-00,50 ST,2021-07-29,4646748.0,4644409,2339.0,3,2212.0,False,True
17582,N057,R188,00-00-00,50 ST,2021-07-30,4647954.0,4645701,2253.0,4,2212.0,False,True
17583,N057,R188,00-00-00,50 ST,2021-07-31,4649012.0,4646992,2020.0,5,2212.0,False,True
17588,N057,R188,00-00-00,50 ST,2021-08-05,4655143.0,4652779,2364.0,3,2212.0,False,True
17589,N057,R188,00-00-00,50 ST,2021-08-06,4656246.0,4654083,2163.0,4,2212.0,False,True
17590,N057,R188,00-00-00,50 ST,2021-08-07,4657131.0,4655371,1760.0,5,2212.0,False,True
17595,N057,R188,00-00-00,50 ST,2021-08-12,4663053.0,4660841,2212.0,3,2212.0,False,True
17596,N057,R188,00-00-00,50 ST,2021-08-13,4664096.0,4662067,2029.0,4,2212.0,False,True
17597,N057,R188,00-00-00,50 ST,2021-08-14,4665023.0,4663282,1741.0,5,2212.0,False,True
17602,N057,R188,00-00-00,50 ST,2021-08-19,4670775.0,4668558,2217.0,3,2212.0,False,True
17603,N057,R188,00-00-00,50 ST,2021-08-20,4671612.0,4669777,1835.0,4,2212.0,False,True
17604,N057,R188,00-00-00,50 ST,2021-08-21,4672129.0,4670973,1156.0,5,2212.0,False,True
17609,N057,R188,00-00-00,50 ST,2021-08-26,4677878.0,4675597,2281.0,3,2212.0,False,True
17610,N057,R188,00-00-00,50 ST,2021-08-27,4677962.0,4676814,1148.0,4,2212.0,False,True
17611,N057,R188,00-00-00,50 ST,2021-08-28,4677964.0,4677962,2.0,5,2212.0,False,True
17617,N057,R188,00-00-01,50 ST,2021-06-03,10654261.0,10653458,803.0,3,1019.0,False,True
17618,N057,R188,00-00-01,50 ST,2021-06-04,10654685.0,10653844,841.0,4,1019.0,False,True
17619,N057,R188,00-00-01,50 ST,2021-06-05,10655041.0,10654335,706.0,5,1019.0,False,True
17624,N057,R188,00-00-01,50 ST,2021-06-10,10657222.0,10656431,791.0,3,1019.0,False,True
17625,N057,R188,00-00-01,50 ST,2021-06-11,10657643.0,10656912,731.0,4,1019.0,False,True
17626,N057,R188,00-00-01,50 ST,2021-06-12,10658007.0,10657299,708.0,5,1019.0,False,True
17631,N057,R188,00-00-01,50 ST,2021-06-17,10660631.0,10659511,1120.0,3,1019.0,False,True
17632,N057,R188,00-00-01,50 ST,2021-06-18,10661251.0,10660099,1152.0,4,1019.0,False,True
17633,N057,R188,00-00-01,50 ST,2021-06-19,10661757.0,10660748,1009.0,5,1019.0,False,True
17638,N057,R188,00-00-01,50 ST,2021-06-24,10664310.0,10663291,1019.0,3,1019.0,False,True
17639,N057,R188,00-00-01,50 ST,2021-06-25,10664948.0,10663875,1073.0,4,1019.0,False,True
17640,N057,R188,00-00-01,50 ST,2021-06-26,10665579.0,10664429,1150.0,5,1019.0,False,True
17645,N057,R188,00-00-01,50 ST,2021-07-01,10668190.0,10667226,964.0,3,1019.0,False,True
17646,N057,R188,00-00-01,50 ST,2021-07-02,10668701.0,10667743,958.0,4,1019.0,False,True
17647,N057,R188,00-00-01,50 ST,2021-07-03,10669177.0,10668281,896.0,5,1019.0,False,True
17652,N057,R188,00-00-01,50 ST,2021-07-08,10671620.0,10670645,975.0,3,1019.0,False,True
17653,N057,R188,00-00-01,50 ST,2021-07-09,10672224.0,10671173,1051.0,4,1019.0,False,True
17654,N057,R188,00-00-01,50 ST,2021-07-10,10672718.0,10671740,978.0,5,1019.0,False,True
17659,N057,R188,00-00-01,50 ST,2021-07-15,10675449.0,10674298,1151.0,3,1019.0,False,True
17660,N057,R188,00-00-01,50 ST,2021-07-16,10676084.0,10674909,1175.0,4,1019.0,False,True
17661,N057,R188,00-00-01,50 ST,2021-07-17,10676684.0,10675541,1143.0,5,1019.0,False,True
17666,N057,R188,00-00-01,50 ST,2021-07-22,10679547.0,10678376,1171.0,3,1019.0,False,True
17667,N057,R188,00-00-01,50 ST,2021-07-23,10680213.0,10678991,1222.0,4,1019.0,False,True
17668,N057,R188,00-00-01,50 ST,2021-07-24,10680862.0,10679662,1200.0,5,1019.0,False,True
17673,N057,R188,00-00-01,50 ST,2021-07-29,10683647.0,10682598,1049.0,3,1019.0,False,True
17674,N057,R188,00-00-01,50 ST,2021-07-30,10684251.0,10683140,1111.0,4,1019.0,False,True
17675,N057,R188,00-00-01,50 ST,2021-07-31,10684712.0,10683759,953.0,5,1019.0,False,True
17680,N057,R188,00-00-01,50 ST,2021-08-05,10687521.0,10686370,1151.0,3,1019.0,False,True
17681,N057,R188,00-00-01,50 ST,2021-08-06,10688077.0,10686992,1085.0,4,1019.0,False,True
17682,N057,R188,00-00-01,50 ST,2021-08-07,10688524.0,10687634,890.0,5,1019.0,False,True
17687,N057,R188,00-00-01,50 ST,2021-08-12,10691391.0,10690264,1127.0,3,1019.0,False,True
17688,N057,R188,00-00-01,50 ST,2021-08-13,10691900.0,10690832,1068.0,4,1019.0,False,True
17689,N057,R188,00-00-01,50 ST,2021-08-14,10692299.0,10691481,818.0,5,1019.0,False,True
17694,N057,R188,00-00-01,50 ST,2021-08-19,10694843.0,10693799,1044.0,3,1019.0,False,True
17695,N057,R188,00-00-01,50 ST,2021-08-20,10695261.0,10694386,875.0,4,1019.0,False,True
17696,N057,R188,00-00-01,50 ST,2021-08-21,10695492.0,10694948,544.0,5,1019.0,False,True
17701,N057,R188,00-00-01,50 ST,2021-08-26,10697978.0,10696947,1031.0,3,1019.0,False,True
17702,N057,R188,00-00-01,50 ST,2021-08-27,10698018.0,10697509,509.0,4,1019.0,False,True
17703,N057,R188,00-00-01,50 ST,2021-08-28,10698018.0,10698016,2.0,5,1019.0,False,True
17709,N057,R188,00-00-02,50 ST,2021-06-03,409751.0,409352,399.0,3,584.0,False,True
17710,N057,R188,00-00-02,50 ST,2021-06-04,409975.0,409560,415.0,4,584.0,False,True
17711,N057,R188,00-00-02,50 ST,2021-06-05,410152.0,409793,359.0,5,584.0,False,True
17716,N057,R188,00-00-02,50 ST,2021-06-10,411357.0,410805,552.0,3,584.0,False,True
17717,N057,R188,00-00-02,50 ST,2021-06-11,411677.0,411052,625.0,4,584.0,False,True
17718,N057,R188,00-00-02,50 ST,2021-06-12,411930.0,411408,522.0,5,584.0,False,True
17723,N057,R188,00-00-02,50 ST,2021-06-17,413221.0,412637,584.0,3,584.0,False,True
17724,N057,R188,00-00-02,50 ST,2021-06-18,413588.0,412946,642.0,4,584.0,False,True
17725,N057,R188,00-00-02,50 ST,2021-06-19,413861.0,413292,569.0,5,584.0,False,True
17730,N057,R188,00-00-02,50 ST,2021-06-24,415176.0,414598,578.0,3,584.0,False,True
17731,N057,R188,00-00-02,50 ST,2021-06-25,415578.0,414894,684.0,4,584.0,False,True
17732,N057,R188,00-00-02,50 ST,2021-06-26,415969.0,415257,712.0,5,584.0,False,True
17737,N057,R188,00-00-02,50 ST,2021-07-01,417286.0,416749,537.0,3,584.0,False,True
17738,N057,R188,00-00-02,50 ST,2021-07-02,417584.0,417038,546.0,4,584.0,False,True
17739,N057,R188,00-00-02,50 ST,2021-07-03,417891.0,417337,554.0,5,584.0,False,True
17744,N057,R188,00-00-02,50 ST,2021-07-08,419373.0,418793,580.0,3,584.0,False,True
17745,N057,R188,00-00-02,50 ST,2021-07-09,419697.0,419109,588.0,4,584.0,False,True
17746,N057,R188,00-00-02,50 ST,2021-07-10,420035.0,419427,608.0,5,584.0,False,True
17751,N057,R188,00-00-02,50 ST,2021-07-15,421566.0,420939,627.0,3,584.0,False,True
17752,N057,R188,00-00-02,50 ST,2021-07-16,421919.0,421269,650.0,4,584.0,False,True
17753,N057,R188,00-00-02,50 ST,2021-07-17,422247.0,421634,613.0,5,584.0,False,True
17758,N057,R188,00-00-02,50 ST,2021-07-22,423759.0,423132,627.0,3,584.0,False,True
17759,N057,R188,00-00-02,50 ST,2021-07-23,424163.0,423472,691.0,4,584.0,False,True
17760,N057,R188,00-00-02,50 ST,2021-07-24,424481.0,423821,660.0,5,584.0,False,True
17765,N057,R188,00-00-02,50 ST,2021-07-29,425927.0,425319,608.0,3,584.0,False,True
17766,N057,R188,00-00-02,50 ST,2021-07-30,426261.0,425650,611.0,4,584.0,False,True
17767,N057,R188,00-00-02,50 ST,2021-07-31,426532.0,425982,550.0,5,584.0,False,True
17772,N057,R188,00-00-02,50 ST,2021-08-05,428108.0,427471,637.0,3,584.0,False,True
17773,N057,R188,00-00-02,50 ST,2021-08-06,428413.0,427808,605.0,4,584.0,False,True
17774,N057,R188,00-00-02,50 ST,2021-08-07,428645.0,428167,478.0,5,584.0,False,True
17779,N057,R188,00-00-02,50 ST,2021-08-12,430162.0,429568,594.0,3,584.0,False,True
17780,N057,R188,00-00-02,50 ST,2021-08-13,430424.0,429844,580.0,4,584.0,False,True
17781,N057,R188,00-00-02,50 ST,2021-08-14,430688.0,430209,479.0,5,584.0,False,True
17786,N057,R188,00-00-02,50 ST,2021-08-19,432059.0,431458,601.0,3,584.0,False,True
17787,N057,R188,00-00-02,50 ST,2021-08-20,432232.0,431796,436.0,4,584.0,False,True
17788,N057,R188,00-00-02,50 ST,2021-08-21,432330.0,432100,230.0,5,584.0,False,True
17793,N057,R188,00-00-02,50 ST,2021-08-26,433676.0,433090,586.0,3,584.0,False,True
17794,N057,R188,00-00-02,50 ST,2021-08-27,433702.0,433398,304.0,4,584.0,False,True
17795,N057,R188,00-00-02,50 ST,2021-08-28,433702.0,433701,1.0,5,584.0,False,True
17801,N057,R188,00-00-03,50 ST,2021-06-03,5163476.0,5163268,208.0,3,293.0,False,True
17802,N057,R188,00-00-03,50 ST,2021-06-04,5163591.0,5163382,209.0,4,293.0,False,True
17803,N057,R188,00-00-03,50 ST,2021-06-05,5163678.0,5163495,183.0,5,293.0,False,True
17808,N057,R188,00-00-03,50 ST,2021-06-10,5164232.0,5163979,253.0,3,293.0,False,True
17809,N057,R188,00-00-03,50 ST,2021-06-11,5164383.0,5164106,277.0,4,293.0,False,True
17810,N057,R188,00-00-03,50 ST,2021-06-12,5164547.0,5164253,294.0,5,293.0,False,True
17815,N057,R188,00-00-03,50 ST,2021-06-17,5165166.0,5164865,301.0,3,293.0,False,True
17816,N057,R188,00-00-03,50 ST,2021-06-18,5165362.0,5165027,335.0,4,293.0,False,True
17817,N057,R188,00-00-03,50 ST,2021-06-19,5165506.0,5165193,313.0,5,293.0,False,True
17822,N057,R188,00-00-03,50 ST,2021-06-24,5166182.0,5165890,292.0,3,293.0,False,True
17823,N057,R188,00-00-03,50 ST,2021-06-25,5166382.0,5166034,348.0,4,293.0,False,True
17824,N057,R188,00-00-03,50 ST,2021-06-26,5166586.0,5166217,369.0,5,293.0,False,True
17829,N057,R188,00-00-03,50 ST,2021-07-01,5167254.0,5166967,287.0,3,293.0,False,True
17830,N057,R188,00-00-03,50 ST,2021-07-02,5167420.0,5167122,298.0,4,293.0,False,True
17831,N057,R188,00-00-03,50 ST,2021-07-03,5167593.0,5167279,314.0,5,293.0,False,True
17836,N057,R188,00-00-03,50 ST,2021-07-08,5168313.0,5168025,288.0,3,293.0,False,True
17837,N057,R188,00-00-03,50 ST,2021-07-09,5168493.0,5168180,313.0,4,293.0,False,True
17838,N057,R188,00-00-03,50 ST,2021-07-10,5168653.0,5168352,301.0,5,293.0,False,True
17843,N057,R188,00-00-03,50 ST,2021-07-15,5169427.0,5169090,337.0,3,293.0,False,True
17844,N057,R188,00-00-03,50 ST,2021-07-16,5169639.0,5169267,372.0,4,293.0,False,True
17845,N057,R188,00-00-03,50 ST,2021-07-17,5169854.0,5169460,394.0,5,293.0,False,True
